NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002700	REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002700		82	0.5157491	1.7475343	0.0	0.091593176	0.995	981	tags=23%, list=9%, signal=25%	
T CELL ACTIVATION%GOBP%GO:0042110	T CELL ACTIVATION%GOBP%GO:0042110		132	0.48273078	1.7432115	0.0	0.09508635	0.997	1666	tags=33%, list=15%, signal=39%	
REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002637	REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002637		34	0.60055506	1.7371168	0.0017152659	0.102618426	0.997	981	tags=26%, list=9%, signal=29%	
ROLE OF PHOSPHOLIPIDS IN PHAGOCYTOSIS%REACTOME%R-HSA-2029485.3	ROLE OF PHOSPHOLIPIDS IN PHAGOCYTOSIS%REACTOME%R-HSA-2029485.3		24	0.6334466	1.7365211	0.005244755	0.10194336	0.997	1263	tags=46%, list=11%, signal=52%	
REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:0072593	REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:0072593		42	0.5835543	1.7331296	0.0016366612	0.105677254	0.999	1641	tags=38%, list=15%, signal=45%	
REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914	REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914		21	0.65478545	1.7306373	0.006655574	0.1074834	0.999	2203	tags=52%, list=20%, signal=65%	
ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002250	ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002250		103	0.49439684	1.7303194	0.0	0.10630767	0.999	2058	tags=43%, list=19%, signal=52%	
REGULATION OF B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050855	REGULATION OF B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050855		15	0.7134511	1.7293748	0.0017331023	0.10616905	0.999	1030	tags=40%, list=9%, signal=44%	
PROTEASOME ASSEMBLY%REACTOME DATABASE ID RELEASE 93%9907900	PROTEASOME ASSEMBLY%REACTOME DATABASE ID RELEASE 93%9907900		50	0.550685	1.723043	0.0	0.1132928	0.999	909	tags=22%, list=8%, signal=24%	
IRE1ALPHA ACTIVATES CHAPERONES%REACTOME%R-HSA-381070.3	IRE1ALPHA ACTIVATES CHAPERONES%REACTOME%R-HSA-381070.3		46	0.56364816	1.7219775	0.0016313214	0.11296414	1.0	1842	tags=35%, list=17%, signal=42%	
PID_ALPHA_SYNUCLEIN_PATHWAY%MSIGDB_C2%PID_ALPHA_SYNUCLEIN_PATHWAY	PID_ALPHA_SYNUCLEIN_PATHWAY%MSIGDB_C2%PID_ALPHA_SYNUCLEIN_PATHWAY		17	0.6894027	1.7175348	0.0017482517	0.11746695	1.0	1494	tags=47%, list=14%, signal=54%	
NEURODEGENERATIVE DISEASES%REACTOME DATABASE ID RELEASE 93%8863678	NEURODEGENERATIVE DISEASES%REACTOME DATABASE ID RELEASE 93%8863678		18	0.6754221	1.713092	0.008389262	0.12244605	1.0	2518	tags=67%, list=23%, signal=86%	
DEFECTIVE INTRINSIC PATHWAY FOR APOPTOSIS%REACTOME%R-HSA-9734009.2	DEFECTIVE INTRINSIC PATHWAY FOR APOPTOSIS%REACTOME%R-HSA-9734009.2		20	0.66199374	1.7130537	0.0	0.12081354	1.0	2518	tags=60%, list=23%, signal=78%	
GLYCOSPHINGOLIPID CATABOLISM%REACTOME DATABASE ID RELEASE 93%9840310	GLYCOSPHINGOLIPID CATABOLISM%REACTOME DATABASE ID RELEASE 93%9840310		23	0.6440766	1.7122793	0.006837607	0.120595254	1.0	1745	tags=39%, list=16%, signal=46%	
NEUTRAL AMINO ACID TRANSPORT%GOBP%GO:0015804	NEUTRAL AMINO ACID TRANSPORT%GOBP%GO:0015804		27	0.6153445	1.7096342	0.0034364262	0.12310892	1.0	2433	tags=48%, list=22%, signal=62%	
SYNTHESIS OF PC%REACTOME DATABASE ID RELEASE 93%1483191	SYNTHESIS OF PC%REACTOME DATABASE ID RELEASE 93%1483191		18	0.66996753	1.7049192	0.0016835016	0.12875025	1.0	831	tags=22%, list=8%, signal=24%	
DEREGULATED CDK5 TRIGGERS MULTIPLE NEURODEGENERATIVE PATHWAYS IN ALZHEIMER'S DISEASE MODELS%REACTOME DATABASE ID RELEASE 93%8862803	DEREGULATED CDK5 TRIGGERS MULTIPLE NEURODEGENERATIVE PATHWAYS IN ALZHEIMER'S DISEASE MODELS%REACTOME DATABASE ID RELEASE 93%8862803		18	0.6754221	1.7023783	0.0049586776	0.1317239	1.0	2518	tags=67%, list=23%, signal=86%	
POSITIVE REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050766	POSITIVE REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050766		40	0.5694191	1.7012538	0.0016420361	0.13181548	1.0	1450	tags=45%, list=13%, signal=52%	
CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357	CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357		28	0.6123051	1.7010461	0.0049916804	0.13042645	1.0	2727	tags=54%, list=25%, signal=71%	
RHOU GTPASE CYCLE%REACTOME DATABASE ID RELEASE 93%9013420	RHOU GTPASE CYCLE%REACTOME DATABASE ID RELEASE 93%9013420		34	0.5842279	1.6966202	0.005033557	0.13631016	1.0	2037	tags=47%, list=19%, signal=58%	
GENERATION OF SECOND MESSENGER MOLECULES%REACTOME DATABASE ID RELEASE 93%202433	GENERATION OF SECOND MESSENGER MOLECULES%REACTOME DATABASE ID RELEASE 93%202433		25	0.619346	1.6939392	0.0070546735	0.13900676	1.0	946	tags=36%, list=9%, signal=39%	
TRANSPORT OF INORGANIC CATIONS ANIONS AND AMINO ACIDS OLIGOPEPTIDES%REACTOME DATABASE ID RELEASE 93%425393	TRANSPORT OF INORGANIC CATIONS ANIONS AND AMINO ACIDS OLIGOPEPTIDES%REACTOME DATABASE ID RELEASE 93%425393		58	0.515075	1.6895719	0.0049751243	0.14463335	1.0	2007	tags=41%, list=18%, signal=50%	
POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002702	POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002702		64	0.51411456	1.6880435	0.0031948881	0.14548056	1.0	981	tags=22%, list=9%, signal=24%	
BIOGENIC AMINE METABOLIC PROCESS%GOBP%GO:0006576	BIOGENIC AMINE METABOLIC PROCESS%GOBP%GO:0006576		21	0.65172476	1.6858902	0.003407155	0.14752355	1.0	1464	tags=38%, list=13%, signal=44%	
LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002449	LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002449		72	0.4995555	1.6853056	0.0	0.14683759	1.0	769	tags=26%, list=7%, signal=28%	
REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051963	REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051963		40	0.5621752	1.6818644	0.004893964	0.15128718	1.0	2218	tags=48%, list=20%, signal=59%	
